Datetime,Symbol,RS_Open,Future_15m,Future_30m,Future_60m,Rank
2026-06-17 10:30:00+05:30,COALINDIA.NS,0.2927,-0.1331,0.5434,1.1865,1
2026-06-17 10:45:00+05:30,COALINDIA.NS,-0.1178,0.6773,0.9882,1.3213,1
2026-06-17 11:00:00+05:30,COALINDIA.NS,0.6773,0.3088,0.6397,0.5184,1
2026-06-17 11:15:00+05:30,COALINDIA.NS,0.28,0.3299,0.3299,0.1759,1
2026-06-17 11:30:00+05:30,COALINDIA.NS,0.3242,0.0,-0.1205,-0.1753,1
2026-06-17 11:45:00+05:30,COALINDIA.NS,0.1097,-0.1205,-0.1534,-0.0877,1
2026-06-17 12:00:00+05:30,COALINDIA.NS,-0.0939,-0.0329,-0.0549,0.0878,2
2026-06-17 12:15:00+05:30,COALINDIA.NS,0.004,-0.0219,0.0659,0.6476,1
2026-06-17 12:30:00+05:30,COALINDIA.NS,-0.0263,0.0878,0.1427,1.3174,2
2026-06-17 12:45:00+05:30,COALINDIA.NS,0.1629,0.0548,0.5813,0.5704,1
2026-06-17 13:00:00+05:30,COALINDIA.NS,0.0952,0.5262,1.173,0.0877,1
2026-06-17 13:15:00+05:30,COALINDIA.NS,0.4277,0.6434,-0.0109,-0.7743,1
2026-06-17 13:30:00+05:30,COALINDIA.NS,0.555,-0.6501,-1.0727,-1.2461,1
2026-06-17 13:45:00+05:30,COALINDIA.NS,-0.6227,-0.4253,-0.7634,-0.5562,2
2026-06-17 14:00:00+05:30,COALINDIA.NS,-0.4218,-0.3395,-0.1752,-0.1205,2
2026-06-17 14:15:00+05:30,COALINDIA.NS,-0.2634,0.1649,0.2088,0.0769,2
2026-06-17 14:30:00+05:30,COALINDIA.NS,0.0831,0.0439,0.0549,-0.0549,1
2026-06-17 14:45:00+05:30,COALINDIA.NS,-0.0831,0.011,-0.1316,0.1645,1
2026-06-17 15:00:00+05:30,COALINDIA.NS,-0.0042,-0.1426,-0.1097,-0.0329,1
2026-06-17 15:15:00+05:30,COALINDIA.NS,-0.1427,0.033,0.2965,0.0439,2
2026-06-18 09:15:00+05:30,COALINDIA.NS,-0.3554,0.2635,0.0768,-0.1866,1
2026-06-18 09:30:00+05:30,COALINDIA.NS,0.2052,-0.1861,-0.2518,-0.6351,2
2026-06-18 09:45:00+05:30,COALINDIA.NS,-0.2326,-0.0658,-0.2633,-0.5156,2
2026-06-18 10:00:00+05:30,COALINDIA.NS,-0.0751,-0.1976,-0.3842,-0.5159,1
2026-06-18 10:15:00+05:30,COALINDIA.NS,-0.1443,-0.187,-0.253,-0.352,2
2026-06-18 10:30:00+05:30,COALINDIA.NS,-0.0627,-0.0661,-0.1322,-0.3416,2
2026-06-18 10:45:00+05:30,COALINDIA.NS,-0.1141,-0.0662,-0.0992,-0.2757,2
2026-06-18 11:00:00+05:30,COALINDIA.NS,0.022,-0.0331,-0.2096,-0.2538,2
2026-06-18 11:15:00+05:30,COALINDIA.NS,0.0247,-0.1766,-0.1766,-0.309,1
2026-06-18 11:30:00+05:30,COALINDIA.NS,-0.1768,0.0,-0.0442,-0.2985,2
2026-06-18 11:45:00+05:30,COALINDIA.NS,-0.0526,-0.0442,-0.1327,-0.3649,2
2026-06-18 12:00:00+05:30,COALINDIA.NS,-0.1307,-0.0885,-0.2544,-0.2544,2
2026-06-18 12:15:00+05:30,COALINDIA.NS,-0.2414,-0.1661,-0.2325,-0.1661,2
2026-06-18 12:30:00+05:30,COALINDIA.NS,-0.1843,-0.0665,0.0,0.4214,2
2026-06-18 12:45:00+05:30,COALINDIA.NS,-0.1284,0.0666,0.0666,0.2885,2
2026-06-18 13:00:00+05:30,COALINDIA.NS,0.0327,0.0,0.4214,0.1553,1
2026-06-18 13:15:00+05:30,COALINDIA.NS,0.0394,0.4214,0.2218,0.0887,1
2026-06-18 13:30:00+05:30,COALINDIA.NS,0.393,-0.1988,-0.265,-0.4417,1
2026-06-18 13:45:00+05:30,COALINDIA.NS,-0.1422,-0.0664,-0.1328,-0.2213,2
2026-06-18 14:00:00+05:30,COALINDIA.NS,-0.0351,-0.0664,-0.1772,0.1107,2
2026-06-18 14:15:00+05:30,COALINDIA.NS,-0.0148,-0.1108,-0.0886,0.277,1
2026-06-18 14:30:00+05:30,COALINDIA.NS,-0.1712,0.0222,0.2884,0.0998,2
2026-06-18 14:45:00+05:30,COALINDIA.NS,-0.072,0.2662,0.366,0.3327,2
2026-06-18 15:00:00+05:30,COALINDIA.NS,0.0136,0.0995,-0.188,0.2765,2
2026-06-18 15:15:00+05:30,COALINDIA.NS,0.104,-0.2873,-0.0331,0.1989,1
2026-06-19 09:15:00+05:30,COALINDIA.NS,-0.0852,0.2549,0.4654,0.4987,1
2026-06-19 09:30:00+05:30,COALINDIA.NS,0.233,0.21,0.2321,-0.0774,1
2026-06-19 09:45:00+05:30,COALINDIA.NS,0.157,0.0221,0.0331,-0.3861,1
2026-06-19 10:00:00+05:30,COALINDIA.NS,-0.0707,0.011,-0.3088,-0.386,2
2026-06-19 10:15:00+05:30,COALINDIA.NS,0.2253,-0.3198,-0.419,-0.4521,1
2026-06-19 10:30:00+05:30,COALINDIA.NS,-0.3253,-0.0996,-0.0774,-0.1106,2
2026-06-19 10:45:00+05:30,COALINDIA.NS,0.0391,0.0221,-0.0332,0.0111,2
2026-06-19 11:00:00+05:30,COALINDIA.NS,-0.0603,-0.0554,-0.0332,-0.1661,1
2026-06-19 11:15:00+05:30,COALINDIA.NS,-0.0076,0.0222,0.0443,-0.1661,2
2026-06-19 11:30:00+05:30,COALINDIA.NS,0.0203,0.0221,-0.1329,-0.3654,2
2026-06-19 11:45:00+05:30,COALINDIA.NS,0.0224,-0.155,-0.2104,-0.2989,1
2026-06-19 12:00:00+05:30,COALINDIA.NS,-0.1982,-0.0554,-0.2329,-0.255,2
2026-06-19 12:15:00+05:30,COALINDIA.NS,-0.106,-0.1775,-0.0888,-0.1664,1
2026-06-19 12:30:00+05:30,COALINDIA.NS,-0.1051,0.0889,-0.0222,-0.1667,2
2026-06-19 12:45:00+05:30,COALINDIA.NS,0.1365,-0.111,-0.0777,-0.0555,1
2026-06-19 13:00:00+05:30,COALINDIA.NS,-0.0785,0.0334,-0.1445,0.1445,2
2026-06-19 13:15:00+05:30,COALINDIA.NS,0.0425,-0.1778,0.0222,0.0,1
2026-06-19 13:30:00+05:30,COALINDIA.NS,-0.2453,0.2004,0.2895,0.0557,2
2026-06-19 13:45:00+05:30,COALINDIA.NS,0.1167,0.0889,-0.0222,-0.2222,1
2026-06-19 14:00:00+05:30,COALINDIA.NS,-0.0135,-0.111,-0.2331,0.2664,1
2026-06-19 14:15:00+05:30,COALINDIA.NS,0.0248,-0.1222,-0.2,0.3112,2
2026-06-19 14:30:00+05:30,COALINDIA.NS,-0.1999,-0.0779,0.5007,0.6454,2
2026-06-19 14:45:00+05:30,COALINDIA.NS,0.1836,0.5791,0.5122,0.7238,1
2026-06-19 15:00:00+05:30,COALINDIA.NS,0.1347,-0.0664,0.1439,0.3875,1
2026-06-19 15:15:00+05:30,COALINDIA.NS,-0.1161,0.2105,0.2105,0.6094,2
2026-06-22 09:15:00+05:30,COALINDIA.NS,-0.0431,0.0,0.2432,0.0995,1
2026-06-22 09:30:00+05:30,COALINDIA.NS,0.0641,0.2432,0.398,-0.2432,1
2026-06-22 09:45:00+05:30,COALINDIA.NS,0.0898,0.1544,-0.1434,-0.6507,1
2026-06-22 10:00:00+05:30,COALINDIA.NS,0.0986,-0.2973,-0.6387,-0.8479,1
2026-06-22 10:15:00+05:30,COALINDIA.NS,-0.3218,-0.3424,-0.5081,-0.6406,2
2026-06-22 10:30:00+05:30,COALINDIA.NS,-0.3385,-0.1662,-0.2106,-0.3103,2
2026-06-22 10:45:00+05:30,COALINDIA.NS,-0.2081,-0.0444,-0.1332,-0.2442,1
2026-06-22 11:00:00+05:30,COALINDIA.NS,-0.0884,-0.0889,-0.1,-0.2777,1
2026-06-22 11:15:00+05:30,COALINDIA.NS,-0.1498,-0.0111,-0.1112,-0.2223,2
2026-06-22 11:30:00+05:30,COALINDIA.NS,0.0203,-0.1001,-0.1779,-0.1779,1
2026-06-22 11:45:00+05:30,COALINDIA.NS,-0.068,-0.0779,-0.1113,-0.1113,1
2026-06-22 12:00:00+05:30,COALINDIA.NS,0.0143,-0.0334,0.0,-0.0223,1
2026-06-22 12:15:00+05:30,COALINDIA.NS,-0.0537,0.0334,0.0,-0.0334,2
2026-06-22 12:30:00+05:30,COALINDIA.NS,0.0149,-0.0334,-0.0223,-0.1225,1
2026-06-22 12:45:00+05:30,COALINDIA.NS,-0.0315,0.0111,-0.0334,-0.0891,1
2026-06-22 13:00:00+05:30,COALINDIA.NS,0.0547,-0.0446,-0.1003,-0.0668,1
2026-06-22 13:15:00+05:30,COALINDIA.NS,-0.069,-0.0557,-0.0557,0.078,1
2026-06-22 13:30:00+05:30,COALINDIA.NS,-0.0716,0.0,0.0335,0.1561,1
2026-06-22 13:45:00+05:30,COALINDIA.NS,-0.0263,0.0335,0.1338,0.1338,1
2026-06-22 14:00:00+05:30,COALINDIA.NS,0.0767,0.1003,0.1226,0.078,1
2026-06-22 14:15:00+05:30,COALINDIA.NS,0.0029,0.0223,0.0,0.0,2
2026-06-22 14:30:00+05:30,COALINDIA.NS,0.039,-0.0223,-0.0445,-0.1002,2
2026-06-22 14:45:00+05:30,COALINDIA.NS,-0.0065,-0.0223,0.0,-0.1225,1
2026-06-22 15:00:00+05:30,COALINDIA.NS,0.0935,0.0223,-0.0557,0.0,2
2026-06-22 15:15:00+05:30,COALINDIA.NS,0.0885,-0.078,-0.1225,-0.0668,1
2026-06-23 09:15:00+05:30,COALINDIA.NS,-0.5944,-0.0446,0.0557,-0.1003,2
2026-06-23 09:30:00+05:30,COALINDIA.NS,-0.2059,0.1003,0.0557,-0.2453,2
2026-06-23 09:45:00+05:30,COALINDIA.NS,0.0226,-0.0445,-0.1559,-0.2896,2
2026-06-23 10:00:00+05:30,COALINDIA.NS,-0.0147,-0.1114,-0.3009,-0.0111,2
2026-06-23 10:15:00+05:30,COALINDIA.NS,-0.0658,-0.1896,-0.1339,0.0892,2
2026-06-23 10:30:00+05:30,COALINDIA.NS,-0.16,0.0559,0.2906,0.19,2
2026-06-23 10:45:00+05:30,COALINDIA.NS,0.11,0.2346,0.2234,-0.0447,1
2026-06-23 11:00:00+05:30,COALINDIA.NS,0.1371,-0.0111,-0.1003,-0.2898,1
2026-06-23 11:15:00+05:30,COALINDIA.NS,-0.0111,-0.0892,-0.2675,-0.5239,2
2026-06-23 11:30:00+05:30,COALINDIA.NS,0.0623,-0.1785,-0.1896,-0.4016,1
2026-06-23 11:45:00+05:30,COALINDIA.NS,0.2027,-0.0112,-0.257,-0.6035,1
2026-06-23 12:00:00+05:30,COALINDIA.NS,0.0562,-0.2459,-0.2124,-0.5924,1
2026-06-23 12:15:00+05:30,COALINDIA.NS,-0.208,0.0336,-0.3473,-0.2017,2
2026-06-23 12:30:00+05:30,COALINDIA.NS,0.0835,-0.3808,-0.3808,-0.4032,1
2026-06-23 12:45:00+05:30,COALINDIA.NS,-0.2804,0.0,0.1462,-0.0787,2
2026-06-23 13:00:00+05:30,COALINDIA.NS,0.0224,0.1462,-0.0225,0.0225,2
2026-06-23 13:15:00+05:30,COALINDIA.NS,0.226,-0.1684,-0.2245,-0.2021,1
2026-06-23 13:30:00+05:30,COALINDIA.NS,-0.1275,-0.0562,0.045,0.3374,2
2026-06-23 13:45:00+05:30,COALINDIA.NS,0.0809,0.1013,0.0225,0.4726,1
2026-06-23 14:00:00+05:30,COALINDIA.NS,-0.0692,-0.0787,0.2923,-0.0899,1
2026-06-23 14:15:00+05:30,COALINDIA.NS,-0.0473,0.3712,0.45,0.045,2
2026-06-23 14:30:00+05:30,COALINDIA.NS,0.283,0.0785,-0.3811,-0.3923,1
2026-06-23 14:45:00+05:30,COALINDIA.NS,0.1575,-0.4592,-0.4032,-0.4368,2
2026-06-23 15:00:00+05:30,COALINDIA.NS,-0.0774,0.0563,-0.0112,0.1463,2
2026-06-23 15:15:00+05:30,COALINDIA.NS,0.2079,-0.0675,-0.0337,0.09,1
2026-06-24 09:15:00+05:30,COALINDIA.NS,-0.352,0.0338,0.1575,-0.0788,2
2026-06-24 09:30:00+05:30,COALINDIA.NS,-0.1284,0.1237,0.1237,-0.0675,2
2026-06-24 09:45:00+05:30,COALINDIA.NS,0.2293,0.0,-0.2359,-0.2921,1
2026-06-24 10:00:00+05:30,COALINDIA.NS,-0.3192,-0.2359,-0.191,-0.2584,2
2026-06-24 10:15:00+05:30,COALINDIA.NS,-0.3389,0.045,-0.0563,-0.1126,2
2026-06-24 10:30:00+05:30,COALINDIA.NS,0.0658,-0.1013,-0.0675,-0.1801,1
2026-06-24 10:45:00+05:30,COALINDIA.NS,-0.2017,0.0338,-0.0563,-0.0676,2
2026-06-24 11:00:00+05:30,COALINDIA.NS,-0.1301,-0.0901,-0.1126,-0.1464,1
2026-06-24 11:15:00+05:30,COALINDIA.NS,-0.0663,-0.0225,-0.0113,-0.1127,2
2026-06-24 11:30:00+05:30,COALINDIA.NS,-0.1625,0.0113,-0.0338,-0.0677,2
2026-06-24 11:45:00+05:30,COALINDIA.NS,0.0511,-0.0451,-0.1015,-0.1015,2
2026-06-24 12:00:00+05:30,COALINDIA.NS,0.0199,-0.0564,-0.0338,-0.0113,2
2026-06-24 12:15:00+05:30,COALINDIA.NS,-0.1123,0.0226,0.0,0.0,2
2026-06-24 12:30:00+05:30,COALINDIA.NS,0.0633,-0.0226,0.0226,0.0,1
2026-06-24 12:45:00+05:30,COALINDIA.NS,-0.0768,0.0451,0.0,0.0677,2
2026-06-24 13:00:00+05:30,COALINDIA.NS,-0.0663,-0.0451,-0.0226,0.0451,1
2026-06-24 13:15:00+05:30,COALINDIA.NS,-0.1477,0.0226,0.0677,0.0451,2
2026-06-24 13:30:00+05:30,COALINDIA.NS,-0.0662,0.0451,0.0677,-0.0451,2
2026-06-24 13:45:00+05:30,COALINDIA.NS,0.0892,0.0226,-0.0226,-0.1015,1
2026-06-24 14:00:00+05:30,COALINDIA.NS,0.0184,-0.0451,-0.1128,-0.406,1
2026-06-24 14:15:00+05:30,COALINDIA.NS,-0.0372,-0.0677,-0.079,-0.4174,2
2026-06-24 14:30:00+05:30,COALINDIA.NS,-0.0606,-0.0113,-0.2935,-1.3321,2
2026-06-24 14:45:00+05:30,COALINDIA.NS,0.0008,-0.2823,-0.3387,-1.7613,2
2026-06-24 15:00:00+05:30,COALINDIA.NS,-0.0413,-0.0566,-1.0417,-1.3247,2
2026-06-24 15:15:00+05:30,COALINDIA.NS,-0.0751,-0.9856,-1.4274,-1.5747,2
2026-06-25 09:15:00+05:30,COALINDIA.NS,-1.1857,-0.4462,-0.286,-0.7437,2
2026-06-25 09:30:00+05:30,COALINDIA.NS,-0.4073,0.1609,-0.1494,-0.1724,2
2026-06-25 09:45:00+05:30,COALINDIA.NS,0.0038,-0.3098,-0.459,-0.3328,2
2026-06-25 10:00:00+05:30,COALINDIA.NS,-0.3521,-0.1496,-0.023,0.2762,2
2026-06-25 10:15:00+05:30,COALINDIA.NS,-0.0992,0.1268,0.1268,0.3112,2
2026-06-25 10:30:00+05:30,COALINDIA.NS,0.0269,0.0,0.2993,-0.1727,2
2026-06-25 10:45:00+05:30,COALINDIA.NS,-0.129,0.2993,0.1842,-0.1266,1
2026-06-25 11:00:00+05:30,COALINDIA.NS,0.3064,-0.1148,-0.4706,-0.4247,2
2026-06-25 11:15:00+05:30,COALINDIA.NS,-0.1035,-0.3562,-0.3103,-0.4826,2
2026-06-25 11:30:00+05:30,COALINDIA.NS,-0.4127,0.0461,0.0461,-0.1845,2
2026-06-25 11:45:00+05:30,COALINDIA.NS,-0.1332,0.0,-0.1729,-0.3573,1
2026-06-25 12:00:00+05:30,COALINDIA.NS,-0.0754,-0.1729,-0.2305,-0.219,1
2026-06-25 12:15:00+05:30,COALINDIA.NS,-0.0032,-0.0577,-0.1848,0.1501,1
2026-06-25 12:30:00+05:30,COALINDIA.NS,-0.0216,-0.1271,0.0116,0.2426,1
2026-06-25 12:45:00+05:30,COALINDIA.NS,-0.1207,0.1388,0.3355,0.4512,2
2026-06-25 13:00:00+05:30,COALINDIA.NS,0.2264,0.1964,0.2311,0.3697,1
2026-06-25 13:15:00+05:30,COALINDIA.NS,0.1716,0.0346,0.1153,0.0807,1
2026-06-25 13:30:00+05:30,COALINDIA.NS,-0.0209,0.0807,0.1383,0.1959,2
2026-06-25 13:45:00+05:30,COALINDIA.NS,0.1668,0.0576,-0.0345,0.2303,2
2026-06-25 14:00:00+05:30,COALINDIA.NS,0.2335,-0.0921,0.0576,0.2878,1
2026-06-25 14:15:00+05:30,COALINDIA.NS,0.037,0.1498,0.265,0.3802,2
